battery_id,cycle_number,timestamp,avg_voltage,max_voltage,min_voltage,avg_current_charge,avg_current_discharge,avg_temperature,max_temperature,min_temperature,capacity_charge,capacity_discharge,internal_resistance,charge_time_h,discharge_time_h,charge_energy_wh,discharge_energy_wh,coulombic_efficiency,health_score,is_anomaly,anomaly_type
BAT-003,259,2023-02-26T01:11:29,3.5152,3.9111,2.85,1.4741,-1.4993,28.395,32.877,25.077,2.6595,2.63647,119.164,1.9428,1.7669,9.3488,9.2678,99.134,87.88,False,
BAT-003,260,2023-02-26T05:29:04,3.5332,3.8894,2.9288,1.3254,-1.4075,24.768,31.039,22.575,2.63427,2.61642,119.18,1.9236,1.889,9.3075,9.2444,99.322,87.21,False,
BAT-003,261,2023-02-26T10:35:38,3.5306,3.9778,2.9609,1.3356,-1.5388,27.329,33.676,24.444,2.63151,2.61309,115.671,1.9647,1.6488,9.2907,9.2257,99.3,87.1,False,
BAT-003,262,2023-02-26T16:10:59,3.4951,3.8977,2.85,1.5056,-1.6203,29.68,35.336,26.933,2.6366,2.62016,118.554,1.8718,1.6763,9.2152,9.1577,99.377,87.34,False,
BAT-003,263,2023-02-26T21:29:08,3.6307,4.138,2.9429,1.7394,-1.5467,26.442,31.24,23.969,2.65421,2.62279,119.72,1.5328,1.7492,9.6366,9.5225,98.816,87.43,False,
BAT-003,264,2023-02-27T01:27:54,3.5807,3.954,2.9309,1.566,-1.5913,28.534,32.067,24.44,2.65737,2.61842,120.851,1.7375,1.7017,9.5152,9.3757,98.534,87.28,False,
BAT-003,265,2023-02-27T06:07:36,3.5935,4.0054,2.8637,1.4155,-1.5488,28.217,34.993,25.548,2.64972,2.62328,120.243,1.9451,1.7047,9.5219,9.4269,99.002,87.44,False,
BAT-003,266,2023-02-27T10:34:54,3.6328,4.1115,2.9701,1.7687,-1.4635,28.24,35.413,23.419,2.63495,2.5991,121.468,1.5223,1.7115,9.5722,9.4419,98.64,86.64,False,
BAT-003,267,2023-02-27T15:13:41,3.5692,4.0451,2.9414,1.6934,-1.2015,28.799,33.332,23.92,2.62488,2.60215,127.269,1.6491,2.1096,9.3688,9.2877,99.134,86.74,False,
BAT-003,268,2023-02-27T20:57:18,3.5743,3.9901,2.9779,1.3146,-1.3732,26.147,30.674,22.408,2.64181,2.60509,122.672,1.9237,1.8694,9.4427,9.3114,98.61,86.84,False,
BAT-003,269,2023-02-28T02:22:12,3.5688,4.1097,3.0118,1.6395,-1.3186,28.558,34.674,24.421,2.64057,2.60887,121.8,1.733,2.0192,9.4236,9.3105,98.8,86.96,False,
BAT-003,270,2023-02-28T07:47:18,3.5415,3.9132,2.9056,1.4281,-1.4835,28.541,32.548,26.528,2.63794,2.62176,122.418,1.8439,1.7701,9.3422,9.2849,99.387,87.39,False,
BAT-003,271,2023-02-28T13:17:46,3.5856,3.9555,2.8513,1.7764,-1.4191,27.413,30.558,25.272,2.64597,2.61945,119.98,1.4322,1.8899,9.4874,9.3923,98.998,87.32,False,
BAT-003,272,2023-02-28T17:27:32,3.548,4.0138,2.9064,1.5298,-1.5766,27.026,31.214,22.463,2.63021,2.61691,123.085,1.8111,1.656,9.332,9.2848,99.494,87.23,False,
BAT-003,273,2023-02-28T21:50:21,3.5736,3.9553,2.9677,1.4315,-1.4742,28.336,35.747,24.178,2.62393,2.6099,128.049,1.9917,1.8346,9.3768,9.3267,99.465,87.0,False,
BAT-003,274,2023-03-01T03:32:52,3.4979,3.9841,2.9303,1.7105,-1.5915,28.009,33.187,25.548,2.64377,2.62248,124.722,1.5855,1.5916,9.2476,9.1731,99.195,87.42,False,
BAT-003,275,2023-03-01T08:07:56,3.5818,4.1245,3.0306,1.7564,-1.2003,26.296,34.278,22.111,2.61716,2.59774,119.397,1.5596,2.2131,9.3741,9.3046,99.258,86.59,False,
BAT-003,276,2023-03-01T13:01:03,3.6141,4.1121,2.9339,1.5605,-1.3976,25.756,31.993,22.451,2.61659,2.59957,123.593,1.7903,1.7771,9.4567,9.3952,99.349,86.65,False,
BAT-003,277,2023-03-01T18:18:16,3.5965,4.1457,3.0447,1.4149,-1.221,26.927,32.82,22.382,2.63082,2.61179,123.895,2.0349,2.1626,9.4618,9.3934,99.277,87.06,False,
BAT-003,278,2023-03-01T23:20:58,3.6215,4.0971,2.9507,1.7754,-1.578,27.055,32.233,23.603,2.62851,2.59308,125.547,1.4929,1.7166,9.5192,9.3909,98.652,86.44,False,
BAT-003,279,2023-03-02T04:00:58,3.5287,3.8867,2.85,1.6299,-1.4288,29.095,33.65,26.185,2.62018,2.60617,126.243,1.5588,1.8175,9.2458,9.1964,99.466,86.87,False,
BAT-003,280,2023-03-02T08:34:21,3.4958,3.9308,2.85,1.7649,-1.5837,28.776,34.501,24.227,2.63548,2.60415,123.93,1.6031,1.5915,9.2131,9.1035,98.811,86.81,False,
BAT-003,281,2023-03-02T13:12:25,3.5182,3.9635,2.9087,1.4684,-1.6283,25.829,32.891,21.087,2.64073,2.60676,123.556,1.9653,1.5996,9.2906,9.1711,98.713,86.89,False,
BAT-003,282,2023-03-02T17:25:00,3.6553,4.1869,2.9868,1.3183,-1.6302,28.558,34.771,24.715,2.6322,2.6027,123.217,1.9623,1.551,9.6215,9.5137,98.879,86.76,False,
BAT-003,283,2023-03-02T21:28:26,3.4843,3.887,2.8835,1.774,-1.6962,26.994,30.266,22.809,2.61655,2.59485,124.136,1.4407,1.5404,9.1169,9.0413,99.17,86.49,False,
BAT-003,284,2023-03-03T02:17:44,3.5347,4.0477,2.8931,1.3363,-1.2516,25.024,29.239,20.124,2.63169,2.59462,121.066,2.0721,2.0317,9.3021,9.1711,98.591,86.49,False,
BAT-003,285,2023-03-03T07:28:30,3.5262,4.0154,2.876,1.4227,-1.4373,29.043,32.451,24.059,2.62099,2.5967,126.242,1.9877,1.7738,9.2422,9.1565,99.073,86.56,False,
BAT-003,286,2023-03-03T13:02:32,3.6312,4.1419,3.0213,1.454,-1.6823,30.629,33.929,26.122,2.62716,2.59687,123.501,1.7781,1.6021,9.5398,9.4298,98.847,86.56,False,
BAT-003,287,2023-03-03T18:17:50,3.6308,4.1169,2.96,1.4016,-1.5265,26.42,31.11,23.16,2.61024,2.58229,129.374,2.0072,1.6474,9.4773,9.3758,98.929,86.08,False,
BAT-003,288,2023-03-03T22:49:40,3.5357,4.0789,2.9803,1.5421,-1.6023,27.594,31.54,23.47,2.6086,2.59162,122.946,1.7649,1.6458,9.2233,9.1633,99.349,86.39,False,
BAT-003,289,2023-03-04T03:08:16,3.6161,4.1225,3.0081,1.327,-1.4873,27.784,34.355,23.574,2.608,2.58066,127.955,2.0329,1.6775,9.4307,9.3318,98.952,86.02,False,
BAT-003,290,2023-03-04T08:39:43,3.4985,3.8607,2.85,1.3846,-1.3039,26.635,29.706,21.959,2.60626,2.58008,121.087,2.0152,1.8861,9.118,9.0264,98.995,86.0,False,
BAT-003,291,2023-03-04T13:08:55,3.4965,4.0462,2.9121,1.7783,-1.6327,31.279,38.11,26.708,2.5957,2.58261,120.627,1.5168,1.6399,9.0759,9.0301,99.496,86.09,False,
BAT-003,292,2023-03-04T16:58:21,3.5083,3.9394,2.9187,1.4374,-1.348,26.057,29.731,23.334,2.62048,2.59123,125.529,1.8186,1.9125,9.1935,9.0909,98.884,86.37,False,
BAT-003,293,2023-03-04T21:15:39,3.5471,3.9885,2.9473,1.5829,-1.4415,27.962,35.881,22.974,2.62266,2.60184,123.45,1.7136,1.727,9.3028,9.229,99.206,86.73,False,
BAT-003,294,2023-03-05T02:03:07,3.5071,4.021,2.859,1.469,-1.3624,28.632,36.045,25.403,2.63227,2.59527,129.166,1.7678,1.945,9.2315,9.1018,98.594,86.51,False,
BAT-003,295,2023-03-05T07:13:04,3.4673,3.9587,2.85,1.4656,-1.5906,29.53,37.42,26.117,2.60119,2.56726,121.157,1.7304,1.6568,9.0192,8.9015,98.695,85.58,False,
BAT-003,296,2023-03-05T12:20:00,3.587,4.0263,2.9885,1.3773,-1.218,27.307,34.684,24.364,2.62772,2.59238,117.93,1.9354,2.0228,9.4256,9.2988,98.655,86.41,False,
BAT-003,297,2023-03-05T17:24:38,3.574,3.9545,2.9547,1.3566,-1.4204,28.552,33.957,25.184,2.60363,2.57596,125.1,1.8836,1.7792,9.3053,9.2064,98.937,85.87,False,
BAT-003,298,2023-03-05T22:58:42,3.4759,4.0062,2.882,1.6634,-1.2838,30.35,36.284,26.484,2.60704,2.57533,126.397,1.5563,1.9383,9.0618,8.9516,98.784,85.84,False,
BAT-003,299,2023-03-06T04:18:09,3.4909,3.9257,2.9144,1.5222,-1.5198,27.636,34.152,24.129,2.58675,2.56846,123.64,1.8107,1.6528,9.0301,8.9663,99.293,85.62,False,
BAT-003,300,2023-03-06T09:16:09,3.4872,3.9646,2.9245,1.4962,-1.5065,29.673,36.754,26.682,2.59172,2.57697,128.94,1.8629,1.6856,9.0379,8.9865,99.431,85.9,False,
BAT-003,301,2023-03-06T13:19:42,3.4988,4.0316,2.85,1.4514,-1.428,27.742,32.332,24.587,2.57656,2.55759,129.246,1.7496,1.804,9.0149,8.9486,99.264,85.25,False,
BAT-003,302,2023-03-06T18:22:15,3.5641,3.977,2.85,1.6151,-1.4977,28.26,36.032,25.241,2.59416,2.58063,121.602,1.5936,1.7018,9.2459,9.1977,99.479,86.02,False,
BAT-003,303,2023-03-06T23:22:04,3.5761,4.0005,2.9709,1.6773,-1.2159,29.223,33.274,24.514,2.60766,2.58936,121.698,1.5734,2.16,9.3252,9.2598,99.298,86.31,False,
BAT-003,304,2023-03-07T03:46:57,3.6075,4.0713,2.8858,1.5123,-1.6475,25.044,29.687,20.706,2.60191,2.57104,127.166,1.6374,1.5094,9.3863,9.275,98.814,85.7,False,
BAT-003,305,2023-03-07T07:32:13,3.4854,3.8943,2.916,1.3864,-1.6235,27.037,31.517,24.246,2.59701,2.56805,125.621,1.8021,1.5579,9.0517,8.9508,98.885,85.6,False,
BAT-003,306,2023-03-07T11:59:38,3.4984,4.0356,2.9328,1.7243,-1.2901,30.613,34.532,26.812,2.60403,2.57206,129.609,1.4885,2.0021,9.1099,8.9981,98.772,85.74,False,
BAT-003,307,2023-03-07T16:53:05,3.5876,4.073,3.0128,1.5397,-1.3934,32.893,39.047,30.628,2.60632,2.57585,130.413,1.7861,1.7921,9.3504,9.2411,98.831,85.86,False,
BAT-003,308,2023-03-07T21:23:32,3.6179,3.98,2.9022,1.4441,-1.4914,30.889,34.821,27.765,2.59958,2.56682,122.512,1.9444,1.7469,9.405,9.2865,98.74,85.56,False,
BAT-003,309,2023-03-08T02:59:23,3.6069,4.0521,2.9563,1.4619,-1.3344,27.416,35.303,23.827,2.5866,2.56598,123.657,1.9343,1.8953,9.3295,9.2551,99.203,85.53,False,
BAT-003,310,2023-03-08T08:35:40,3.5986,4.027,2.8787,1.3917,-1.3,30.606,37.356,25.899,2.59455,2.56336,123.005,1.8479,1.8843,9.3367,9.2244,98.798,85.45,False,
BAT-003,311,2023-03-08T13:35:16,3.5323,3.9251,2.85,1.5834,-1.3947,26.417,33.337,23.696,2.6006,2.56289,127.844,1.5854,1.8805,9.1862,9.053,98.55,85.43,False,
BAT-003,312,2023-03-08T18:58:56,3.4859,3.8422,2.85,1.4607,-1.2488,30.116,36.354,27.249,2.57959,2.56312,125.832,1.7156,2.0617,8.9921,8.9347,99.362,85.44,False,
BAT-003,313,2023-03-09T00:23:22,3.6171,4.0726,3.0551,1.445,-1.3599,28.486,36.241,25.859,2.58931,2.56438,131.542,1.8479,1.9783,9.3658,9.2757,99.037,85.48,False,
BAT-003,314,2023-03-09T05:38:38,3.468,3.8662,2.85,1.41,-1.6099,28.348,35.994,26.221,2.60523,2.56774,130.963,2.0154,1.5269,9.035,8.905,98.561,85.59,False,
BAT-003,315,2023-03-09T10:59:43,3.5839,4.038,3.0156,1.367,-1.5602,46.829,51.755,41.84,2.4746,2.44717,123.346,1.9062,1.5086,8.8688,8.7704,98.891,81.57,True,capacity_drop
BAT-003,316,2023-03-09T15:24:56,3.4888,4.0194,2.85,1.5871,-1.4423,26.588,33.199,21.73,2.58174,2.55231,124.768,1.5628,1.7187,9.0073,8.9046,98.86,85.08,False,
BAT-003,317,2023-03-09T19:14:37,3.6478,4.0427,2.9684,1.6341,-1.202,29.369,33.475,24.665,2.59281,2.56221,129.239,1.707,2.218,9.458,9.3463,98.82,85.41,False,
BAT-003,318,2023-03-10T00:48:18,3.5331,3.9503,2.9475,1.5591,-1.5431,28.426,34.636,25.112,2.57129,2.54936,124.445,1.7593,1.6769,9.0846,9.0071,99.147,84.98,False,
BAT-003,319,2023-03-10T05:36:11,3.5929,4.1149,2.8804,1.564,-1.6236,28.301,32.007,24.079,2.58297,2.55649,128.878,1.8157,1.5023,9.2804,9.1852,98.975,85.22,False,
BAT-003,320,2023-03-10T09:47:18,3.5763,3.9405,2.9382,1.73,-1.3814,28.652,31.76,25.98,2.59204,2.56853,127.57,1.5276,1.8406,9.2699,9.1859,99.093,85.62,False,
BAT-003,321,2023-03-10T14:43:43,3.507,4.0279,2.8912,1.4736,-1.2792,27.629,32.029,25.099,2.59213,2.55684,132.169,1.804,2.0488,9.0907,8.9669,98.639,85.23,False,
BAT-003,322,2023-03-10T19:29:09,3.5292,3.9458,2.85,1.3511,-1.6792,31.348,36.158,27.529,2.55567,2.53132,126.49,2.0347,1.4538,9.0196,8.9336,99.047,84.38,False,
BAT-003,323,2023-03-10T23:41:09,3.5978,4.1167,3.0403,1.7494,-1.6878,29.381,37.302,24.915,2.56904,2.54884,126.645,1.4049,1.4352,9.2429,9.1702,99.213,84.96,False,
BAT-003,324,2023-03-11T03:03:26,3.59,3.9485,2.9948,1.7963,-1.3729,27.428,31.192,22.466,2.58725,2.55851,124.309,1.4181,1.8909,9.2883,9.1851,98.889,85.28,False,
BAT-003,325,2023-03-11T06:55:45,3.5729,4.1199,2.9112,1.7848,-1.2821,29.647,34.325,25.382,2.58159,2.55056,127.955,1.5363,1.9867,9.2238,9.1129,98.798,85.02,False,
BAT-003,326,2023-03-11T10:58:36,3.5008,3.9217,2.9354,1.7894,-1.3575,30.1,36.514,26.402,2.55521,2.54122,125.312,1.4584,1.9071,8.9454,8.8964,99.453,84.71,False,
BAT-003,327,2023-03-11T15:52:17,3.5328,4.0198,2.9076,1.4869,-1.2317,27.476,31.224,22.91,2.58027,2.54445,124.031,1.7356,2.1609,9.1155,8.9889,98.612,84.81,False,
BAT-003,328,2023-03-11T21:17:41,3.5703,3.9404,2.9469,1.6413,-1.6158,28.707,35.452,26.034,2.57996,2.54314,131.253,1.4948,1.5037,9.2111,9.0797,98.573,84.77,False,
BAT-003,329,2023-03-12T01:40:18,3.5561,3.9198,2.8588,1.6173,-1.4397,28.208,35.825,24.775,2.57751,2.5578,127.895,1.6096,1.8409,9.1658,9.0957,99.235,85.26,False,
BAT-003,330,2023-03-12T06:53:26,3.6087,4.1322,2.9846,1.3272,-1.4072,29.055,34.56,24.764,2.57875,2.54492,131.509,1.8562,1.7501,9.3058,9.1837,98.688,84.83,False,
BAT-003,331,2023-03-12T11:50:32,3.5755,4.034,2.85,1.6365,-1.6016,27.669,34.39,25.25,2.56767,2.53772,127.159,1.667,1.645,9.1808,9.0737,98.834,84.59,False,
BAT-003,332,2023-03-12T17:00:16,3.5479,3.9947,2.9299,1.6419,-1.5304,25.967,31.609,21.85,2.57738,2.54355,125.299,1.5862,1.5903,9.1442,9.0242,98.688,84.79,False,
BAT-003,333,2023-03-12T21:29:14,3.6369,4.1106,2.9296,1.7844,-1.4846,31.608,37.802,26.864,2.54977,2.52955,127.912,1.5054,1.6231,9.2733,9.1998,99.207,84.32,False,
BAT-003,334,2023-03-13T02:29:29,3.6077,4.1464,3.0498,1.6872,-1.3932,31.105,38.5,26.62,2.55812,2.53525,126.168,1.6176,1.8733,9.229,9.1466,99.106,84.51,False,
BAT-003,335,2023-03-13T06:55:38,3.5901,3.9893,2.9171,1.5273,-1.6976,30.492,36.122,26.067,2.54598,2.53042,130.511,1.6248,1.4311,9.1403,9.0845,99.389,84.35,False,
BAT-003,336,2023-03-13T11:25:44,3.5691,4.004,2.9227,1.7609,-1.3578,29.52,32.557,27.155,2.55826,2.54419,126.425,1.5438,1.8634,9.1308,9.0806,99.45,84.81,False,
BAT-003,337,2023-03-13T15:38:03,3.5229,4.0114,2.85,1.3381,-1.5877,27.304,31.988,23.052,2.57142,2.53874,125.83,2.0305,1.5194,9.0589,8.9437,98.729,84.62,False,
BAT-003,338,2023-03-13T19:59:14,3.4934,4.0108,2.9312,1.568,-1.5463,29.899,36.066,26.897,2.5433,2.52747,126.762,1.7437,1.6831,8.8849,8.8296,99.378,84.25,False,
BAT-003,339,2023-03-14T01:06:17,3.5246,3.888,2.9244,1.4498,-1.6638,28.095,34.628,24.599,2.56915,2.53562,129.249,1.9372,1.5566,9.0553,8.9371,98.695,84.52,False,
BAT-003,340,2023-03-14T05:59:21,3.5031,3.9063,2.857,1.491,-1.6679,30.023,37.468,26.239,2.55078,2.53194,128.399,1.7598,1.4665,8.9356,8.8696,99.261,84.4,False,
BAT-003,341,2023-03-14T10:07:19,3.6208,3.9932,2.9496,1.6994,-1.6042,28.653,32.776,25.414,2.54653,2.51435,131.202,1.4801,1.5061,9.2204,9.1039,98.736,83.81,False,
BAT-003,342,2023-03-14T14:33:05,3.4783,3.9868,2.85,1.4226,-1.6298,29.541,35.575,24.594,2.54234,2.5258,127.923,1.7637,1.483,8.8429,8.7854,99.349,84.19,False,
BAT-003,343,2023-03-14T19:33:47,3.474,3.8608,2.85,1.4407,-1.6085,29.359,33.968,24.641,2.56249,2.54098,133.181,1.7391,1.5456,8.9022,8.8274,99.161,84.7,False,
BAT-003,344,2023-03-15T00:35:15,3.5447,3.9201,2.9507,1.53,-1.5376,29.737,37.16,25.394,2.53102,2.51709,131.577,1.7084,1.6304,8.9717,8.9224,99.45,83.9,False,
BAT-003,345,2023-03-15T05:21:20,3.5439,4.085,2.9878,1.4922,-1.4631,28.358,35.47,25.935,2.54663,2.53056,128.62,1.7806,1.8061,9.025,8.9681,99.369,84.35,False,
BAT-003,346,2023-03-15T10:56:15,3.5718,3.9695,2.9617,1.7578,-1.4918,31.291,37.671,28.114,2.56031,2.52315,134.403,1.3868,1.6249,9.1449,9.0122,98.549,84.11,False,
BAT-003,347,2023-03-15T15:08:14,3.6163,4.025,2.88,1.604,-1.4542,28.787,32.981,24.349,2.5415,2.52261,132.62,1.6597,1.7866,9.1908,9.1225,99.257,84.09,False,
BAT-003,348,2023-03-15T20:22:02,3.619,4.1471,2.9921,1.5524,-1.6313,29.562,34.45,27.494,2.55119,2.53757,131.298,1.7783,1.6001,9.2329,9.1836,99.466,84.59,False,
BAT-003,349,2023-03-16T00:55:10,3.5034,4.0227,2.8809,1.7074,-1.4369,27.879,32.686,25.404,2.53996,2.52219,131.333,1.568,1.8275,8.8985,8.8363,99.301,84.07,False,
BAT-003,350,2023-03-16T05:57:34,3.5535,3.9867,2.9893,1.6528,-1.5608,31.347,39.117,29.19,2.54594,2.51173,130.9,1.6334,1.6846,9.047,8.9254,98.656,83.72,False,
BAT-003,351,2023-03-16T10:14:28,3.6368,4.0858,2.9516,1.5059,-1.3624,31.52,36.41,27.11,2.54623,2.5129,127.842,1.8461,1.932,9.2601,9.1389,98.691,83.76,False,
BAT-003,352,2023-03-16T14:49:45,3.5529,4.0914,2.9518,1.7175,-1.6484,30.782,34.856,28.001,2.53489,2.50791,131.714,1.6171,1.4569,9.0062,8.9103,98.936,83.6,False,
BAT-003,353,2023-03-16T18:34:43,3.5041,4.0223,2.8884,1.3964,-1.2055,31.002,35.472,26.411,2.53498,2.50301,137.185,1.8018,2.004,8.8829,8.7709,98.739,83.43,False,
BAT-003,354,2023-03-17T00:19:31,3.5117,3.9025,2.866,1.6956,-1.6225,29.156,34.104,24.174,2.551,2.52112,128.426,1.5623,1.5222,8.9584,8.8534,98.829,84.04,False,
BAT-003,355,2023-03-17T04:29:36,3.5691,4.0223,3.0135,1.3272,-1.3856,29.337,36.291,27.007,2.54522,2.52133,132.725,1.9642,1.8387,9.0842,8.9989,99.061,84.04,False,
BAT-003,356,2023-03-17T09:31:05,3.5593,4.0218,2.9759,1.6192,-1.2222,32.337,38.653,29.346,2.55801,2.52027,126.79,1.7352,2.1299,9.1047,8.9704,98.525,84.01,False,
BAT-003,357,2023-03-17T14:41:32,3.5639,4.0445,2.85,1.546,-1.2387,26.472,33.411,23.397,2.55695,2.52339,131.227,1.5779,1.9971,9.1126,8.993,98.687,84.11,False,
BAT-003,358,2023-03-17T19:47:26,3.5535,3.9253,2.8639,1.379,-1.2774,27.664,30.882,25.565,2.53505,2.51304,130.573,1.8654,1.9408,9.0082,8.93,99.132,83.77,False,
BAT-003,359,2023-03-18T00:54:49,3.649,4.1553,2.9893,1.6186,-1.6663,29.318,36.823,25.825,2.55324,2.5296,129.187,1.6421,1.5106,9.3168,9.2306,99.074,84.32,False,
BAT-003,360,2023-03-18T04:57:28,3.6202,4.0258,3.003,1.4155,-1.449,30.041,37.421,26.555,2.5372,2.50105,127.504,1.7966,1.7453,9.1851,9.0542,98.575,83.37,False,
BAT-003,361,2023-03-18T09:55:05,3.4654,3.9647,2.85,1.4698,-1.4675,30.139,37.683,27.276,2.51997,2.49414,132.29,1.8072,1.6444,8.7328,8.6433,98.975,83.14,False,
BAT-003,362,2023-03-18T14:01:39,3.658,4.1147,2.9506,1.3319,-1.6047,29.626,35.274,27.557,2.5235,2.49778,129.453,1.8574,1.5363,9.2308,9.1368,98.981,83.26,False,
BAT-003,363,2023-03-18T19:19:59,3.6125,3.9814,2.927,1.4645,-1.3628,30.509,34.722,25.744,2.52585,2.50059,137.709,1.8576,1.925,9.1245,9.0333,99.0,83.35,False,
BAT-003,364,2023-03-19T01:03:45,3.486,3.8382,2.85,1.6344,-1.6571,29.724,35.709,26.823,2.51351,2.49157,134.967,1.5973,1.5411,8.7621,8.6857,99.127,83.05,False,
BAT-003,365,2023-03-19T05:28:28,3.6376,4.1119,2.9836,1.7683,-1.2814,30.391,37.703,26.393,2.51017,2.49595,134.167,1.4642,1.9274,9.1309,9.0792,99.434,83.2,False,
BAT-003,366,2023-03-19T09:58:58,3.631,4.103,2.9498,1.7196,-1.5295,27.132,34.844,23.149,2.53437,2.50503,130.423,1.5924,1.6254,9.2023,9.0958,98.842,83.5,False,
BAT-003,367,2023-03-19T14:24:46,3.5419,4.0903,2.9896,1.4324,-1.4324,28.17,31.305,24.552,2.5317,2.49979,133.805,1.8512,1.7305,8.967,8.854,98.74,83.33,False,
BAT-003,368,2023-03-19T19:02:58,3.5347,4.0494,2.9311,1.6279,-1.541,31.241,38.11,28.32,2.52831,2.50383,130.012,1.5882,1.7044,8.9367,8.8502,99.032,83.46,False,
BAT-003,369,2023-03-19T23:06:36,3.4978,3.9997,2.85,1.7913,-1.2195,32.472,38.504,29.508,2.51183,2.49581,128.373,1.5213,2.0575,8.7858,8.7298,99.362,83.19,False,
BAT-003,370,2023-03-20T03:33:30,3.5081,3.8821,2.85,1.7167,-1.2581,32.377,39.394,30.142,2.5122,2.49704,131.302,1.4478,2.0445,8.813,8.7598,99.397,83.23,False,
BAT-003,371,2023-03-20T08:54:43,3.5922,4.0993,2.9063,1.5874,-1.6962,27.809,33.905,24.279,2.528,2.49334,129.459,1.5751,1.4451,9.0812,8.9567,98.629,83.11,False,
BAT-003,372,2023-03-20T13:54:02,3.6198,3.9859,2.9987,1.656,-1.2807,29.686,34.274,27.491,2.51907,2.48971,133.642,1.6727,2.0275,9.1185,9.0122,98.834,82.99,False,
BAT-003,373,2023-03-20T19:13:19,3.6404,4.0251,2.9549,1.7536,-1.2879,29.007,34.948,24.008,2.54059,2.50333,132.275,1.5501,2.0261,9.2487,9.113,98.533,83.44,False,
BAT-003,374,2023-03-21T00:18:38,3.584,4.0311,2.979,1.6921,-1.6102,32.816,40.455,29.707,2.51352,2.48846,126.917,1.4351,1.4939,9.0085,8.9187,99.003,82.95,False,
BAT-003,375,2023-03-21T04:28:53,3.565,4.1059,2.9255,1.3446,-1.3156,28.882,33.911,24.827,2.514,2.48374,131.017,1.9633,1.9078,8.9624,8.8545,98.796,82.79,False,
BAT-003,376,2023-03-21T09:05:21,3.5869,4.0714,2.9363,1.3198,-1.3006,30.059,33.379,27.101,2.50376,2.48198,131.818,2.0264,1.8349,8.9808,8.9027,99.13,82.73,False,
BAT-003,377,2023-03-21T13:37:04,3.5063,3.9236,2.914,1.5479,-1.3147,27.345,32.349,22.655,2.51183,2.49431,132.327,1.7675,1.9377,8.8072,8.7458,99.303,83.14,False,
BAT-003,378,2023-03-21T18:08:47,3.4704,3.8851,2.85,1.4615,-1.3824,30.467,36.444,27.735,2.51433,2.49424,131.763,1.6456,1.8685,8.7258,8.6561,99.201,83.14,False,
BAT-003,379,2023-03-21T22:53:56,3.5801,4.0367,2.9297,1.3479,-1.5729,30.827,34.099,26.417,2.5193,2.49464,129.767,2.0181,1.5448,9.0193,8.9311,99.021,83.15,False,
BAT-003,380,2023-03-22T03:59:36,3.6029,4.0231,2.8847,1.3193,-1.2936,29.148,35.13,27.133,2.51156,2.48126,128.377,1.9727,1.8948,9.0489,8.9397,98.794,82.71,False,
BAT-003,381,2023-03-22T09:18:21,3.5611,4.0697,2.85,1.7057,-1.6738,28.556,34.818,26.051,2.50132,2.478,130.855,1.608,1.4924,8.9075,8.8244,99.068,82.6,False,
BAT-003,382,2023-03-22T13:17:55,3.6007,4.0601,2.9473,1.6787,-1.2525,31.246,39.165,26.497,2.51743,2.49038,129.806,1.6397,1.9013,9.0646,8.9672,98.925,83.01,False,
BAT-003,383,2023-03-22T17:44:37,3.5277,3.9813,2.9196,1.5622,-1.2562,32.381,38.473,28.579,2.49561,2.48098,136.162,1.6226,1.9343,8.8037,8.7522,99.414,82.7,False,
BAT-003,384,2023-03-22T21:53:55,3.5586,4.0678,2.9894,1.6041,-1.4423,30.273,38.259,26.04,2.50423,2.48149,137.259,1.6856,1.7209,8.9115,8.8305,99.092,82.72,False,
BAT-003,385,2023-03-23T02:21:56,3.5681,3.9613,2.85,1.3724,-1.6057,26.099,32.417,21.368,2.51012,2.47914,136.844,1.9518,1.5943,8.9562,8.8457,98.766,82.64,False,
BAT-003,386,2023-03-23T06:48:12,3.6178,4.0141,3.01,1.771,-1.4769,29.611,35.607,24.837,2.48916,2.45884,132.716,1.5184,1.6251,9.0053,8.8956,98.782,81.96,False,
BAT-003,387,2023-03-23T11:46:26,3.5146,3.9983,2.85,1.3655,-1.5505,30.272,35.326,26.023,2.50217,2.47884,127.357,1.8933,1.6463,8.794,8.7121,99.068,82.63,False,
BAT-003,388,2023-03-23T16:55:46,3.605,3.9729,2.9339,1.6754,-1.2986,28.376,34.088,25.136,2.49693,2.46463,131.953,1.6117,1.8351,9.0013,8.8849,98.706,82.15,False,
BAT-003,389,2023-03-23T22:02:00,3.4856,3.9419,2.8907,1.7032,-1.5081,28.63,33.42,24.055,2.49226,2.46886,134.537,1.451,1.673,8.687,8.6055,99.061,82.3,False,
BAT-003,390,2023-03-24T01:47:53,3.5521,4.0471,2.9992,1.3811,-1.2944,29.997,37.45,27.806,2.49051,2.46709,137.609,1.9437,1.9669,8.8465,8.7633,99.06,82.24,False,
BAT-003,391,2023-03-24T06:19:25,3.5986,4.0307,2.9036,1.4464,-1.6358,29.326,34.059,25.707,2.4922,2.4712,132.99,1.7039,1.584,8.9684,8.8928,99.157,82.37,False,
BAT-003,392,2023-03-24T10:45:54,3.6048,3.9731,2.8643,1.5283,-1.647,30.977,34.503,27.726,2.50624,2.46974,134.442,1.6061,1.45,9.0344,8.9028,98.544,82.32,False,
